id,freq,cui
4560238,129,C1142139
4351485,4244,C0593802
4016876,14687,C0032923
4352283,325,C0597418
4184266,535,C0333963
4611082,203,C1277225
4352093,446,C0596005
4868456,191,C1840375
4605135,298,C1271077
4952645,3567,C2315227
4014330,258844,C0028259
4875011,308,C1848207
4027953,2812,C0050729
4994179,153,C2608717
4069316,15605,C0149651
4501053,3125,C0949691
4322662,663,C0560523
4246795,445,C0423601
4549674,977,C1126060
4139388,245,C0268701
4411468,3469,C0718284
4350858,178,C0591917
4072489,124,C0154997
4003424,40061,C0007114
4490299,2280,C0919250
4149686,367,C0281398
4297829,505,C0496739
4111363,4461,C0221232
4887304,637,C1862375
4183639,199,C0333245
4415819,4613,C0723760
4401512,488,C0699340
4015926,15855,C0031180
4014653,462,C0028960
4053242,15922,C0085096
4063464,284,C0126177
4416427,5508,C0724633
4062191,202,C0121295
5012172,128,C2711316
4402120,281,C0700415
4605116,235,C1271058
4558034,1295,C1138348
4276017,901,C0455531
4568522,219,C1168206
4010378,4166,C0020503
4499799,268,C0948284
4720465,125,C1442978
4002512,739,C0005390
5046752,143,C2826217
4461476,233,C0857257
4413805,508,C0721180
4391176,348,C0671679
4528793,479,C0985926
4007452,63696,C0014939
4125062,1818,C0241379
4011233,41902,C0022116
4111534,478,C0221759
4021455,175,C0041479
4014007,352,C0027662
4020182,68695,C0038960
4529401,1065,C0989248
4456137,207,C0849913
4190365,752,C0341213
4135360,373,C0263957
4327982,165,C0566061
4053565,215,C0085436
4073667,24900,C0156543
4310521,8419,C0538927
4632096,468,C1298692
4369516,101,C0627454
4420189,208,C0748731
4184228,1348,C0333910
4611044,907,C1277187
4402291,571,C0700634
4951809,298,C2242727
4490812,786,C0919924
4019878,2636,C0038441
4068689,1139,C0147791
4393893,286,C0678207
4123827,7289,C0236000
4200682,125,C0360534
4147843,945,C0278512
4002132,5683,C0004601
4015831,161,C0031007
4599853,851,C1265658
4018605,500,C0036091
4006540,117,C0013289
4566147,13983,C1161310
4301952,3775,C0521874
4199865,6940,C0358430
4001296,605,C0002959
4070247,178,C0152177
4394311,23658,C0684237
4010283,1874,C0020306
4320458,269,C0558066
4660444,192,C1336028
4111515,711,C0221727
4530009,30537,C0992015
4600119,8459,C1265925
4005723,108,C0011432
4775432,301,C1561677
4412228,1056,C0719239
4351618,2145,C0594405
4108722,728,C0209210
4135341,233,C0263936
4008896,31409,C0017642
4920041,293,C1969236
4061222,2746,C0116586
5072421,130,C2853848
4054116,116,C0086222
4123998,2081,C0236663
4014881,211,C0029405
4638784,7207,C1305740
4018928,20516,C0036679
4530351,28024,C0993595
4490603,3122,C0919691
4147824,1182,C0278485
4016382,801,C0032016
4020486,18252,C0039644
4019156,14654,C0037157
4019783,164,C0038271
4313295,964,C0549343
4528945,4796,C0986668
4695195,233,C1377849
4765305,2828,C1542435
4653281,4797,C1321798
4492788,155,C0937941
4010606,103890,C0020963
4633996,356,C1300682
4250329,222,C0427483
4483098,286,C0907160
4283845,109,C0475766
4493586,140,C0939537
4456289,1785773,C0851353
4542644,444,C1112576
4135512,7424,C0264133
4493396,17011,C0939246
4412209,40406,C0719199
4061545,7155,C0117857
4916621,115,C1963092
4011461,26590,C0022602
4189890,163,C0340648
4321047,183,C0558723
4002759,3375,C0005858
5193204,181,C3164419
4881262,108,C1855414
4467195,1698,C0869256
4123390,6547,C0235218
4961670,364,C2350019
4412741,2391,C0719881
4069848,3974,C0151526
4538103,260,C1096616
4943069,299,C1997772
4322966,561,C0560836
4124587,253,C0239093
5011127,357,C2709986
4723562,869,C1446551
4528926,150,C0986532
4616155,137,C1282359
4031544,8665,C0055144
4071748,898,C0153994
4192854,270780,C0344315
4125195,359,C0241902
4070475,457,C0152443
4020391,2052,C0039437
4183164,338,C0332713
4014558,2005,C0028790
4135493,158,C0264110
5136850,221,C2919453
4401816,48550,C0699790
4920193,1358,C1969409
4650830,358,C1319200
4415154,545,C0722909
4206401,228,C0368612
4122763,658,C0234374
4248125,19629,C0425087
4194260,763,C0346208
4072603,257,C0155164
4402424,373,C0700787
4884986,17187,C1859695
4164297,115,C0311334
4132871,292,C0260520
4009105,6913,C0018081
4393836,54329,C0678125
4403032,457,C0701779
4734297,769,C1504505
4548572,874,C1123818
4696715,295,C1382829
4138286,159,C0267383
4599796,361,C1265601
4464744,163,C0860954
4011138,20351,C0021943
4041747,110,C0067792
4413330,2328,C0720580
4124568,238,C0238983
4070456,541,C0152419
4602798,5508,C1268649
4005875,538,C0011795
4488570,3267,C0915905
4337273,167,C0575513
4414717,218,C0722355
4246111,2066,C0422837
4943582,105,C1998311
4192835,445,C0344292
4768231,10556,C1545487
4775565,392,C1561974
4916773,13483,C1963246
4953880,23863,C2316467
4570213,208,C1170631
4324163,111,C0562057
5182013,151,C2984921
4419866,638,C0743086
4024343,9749,C0046056
4122554,383,C0234131
4150161,147,C0282160
4120388,5316,C0231519
4137659,101,C0266652
4009998,296,C0019761
5189290,103,C3153573
4075282,256,C0158653
4841685,128,C1719669
4949928,1716,C2225524
4124739,11527,C0239833
5178251,726,C2981158
4124549,27997,C0238844
4007262,899,C0014583
4350535,527,C0591320
4313238,224,C0549262
4414698,668,C0722329
4906456,105,C1949327
4111040,167,C0220655
4012316,2412,C0024248
4125157,873,C0241729
4005913,8876,C0011884
4493529,214,C0939461
4015717,22294,C0030794
4054648,408,C0087051
4401778,6640,C0699700
4382303,225,C0651652
4903834,1788,C1882086
4056776,1096,C0097513
4248087,772,C0425045
4150142,441,C0282131
4279437,475,C0459422
4164259,160,C0311210
4656017,252,C1330169
4321712,118,C0559537
4743360,629,C1515361
4813470,161,C1622510
4120179,199358,C0231221
4393988,3368,C0679254
4004982,5746,C0009968
4147938,2947,C0278678
4596205,141,C1261104
4461153,4798,C0856873
4876056,6402,C1849402
4548534,1081,C1123756
4151339,257,C0285526
4632723,1929,C1299335
4420816,363,C0751533
4218846,252,C0392482
4528470,358,C0984512
4467860,149,C0873195
4471451,24801,C0879626
4266327,113,C0445039
4830912,25867,C1705308
4218656,7756,C0392171
4011366,132,C0022398
4698273,479,C1384670
4069354,9212,C0149756
4141573,115,C0271333
4001524,495,C0003367
4421424,287,C0752229
4053698,5084,C0085581
4958459,105,C2346466
4823217,85748,C1692318
4005248,130,C0010454
4009656,466069,C0019080
4831349,396,C1705760
4007015,158,C0014117
4390226,1215,C0669365
4251583,1211,C0428895
4739750,221,C1511566
4123314,105,C0235082
4454579,4265,C0812387
4336798,879,C0575030
4021569,170971,C0041834
4215084,3061,C0384228
4020296,87223,C0039231
4003785,4215,C0007785
4009561,106,C0018928
4134999,151,C0263540
4901991,7612,C1880195
4020923,212,C0040479
4556457,1445,C1136535
4018320,1498,C0035527
4256542,153,C0434471
4869824,373,C1842194
4529648,146,C0990914
4916716,10603,C1963189
4071862,509,C0154143
4015318,65471,C0030049
4301078,2569,C0520720
4328837,147,C0566951
4972329,317,C2362060
4419809,215,C0741698
4017446,954,C0034012
4183810,207,C0333445
4265282,256,C0443882
4026395,406,C0048701
4010397,1295,C0020544
4059778,10235,C0110038
4892453,102,C1868114
4147311,823,C0277839
4632875,223849,C1299487
4420968,371,C0751711
4420778,263,C0751492
4107772,1013,C0206694
4414242,171,C0721705
4411088,24090,C0717368
4018643,119,C0036147
4047352,3049,C0074757
4077961,151768,C0162429
4836479,533,C1711131
4869995,784,C1842369
4400524,1079,C0695242
4012867,841,C0025299
4192949,539,C0344452
4138932,228,C0268108
4529040,182,C0987313
4247023,150,C0423860
4381638,202,C0650355
4121471,617,C0232807
4006996,10685,C0014068
4014368,591,C0028368
4499780,4589,C0948265
4418593,844,C0731484
4206686,134,C0369095
4469817,5676,C0877441
4020201,647,C0038998
4411620,153,C0718463
4733195,146291,C1458156
4000175,104,C0000827
4500236,5235,C0948780
4032551,25122,C0056374
4403317,103,C0702182
4301781,112,C0521683
4215236,314,C0384570
4002911,2108,C0006114
4420949,488,C0751690
4218979,238,C0392708
4420170,2094,C0748427
5021710,2287,C2722325
4350649,10959,C0591516
4528413,472,C0984176
4021797,9630,C0042291
4107753,300,C0206672
4994502,120,C2609150
4451330,207,C0804630
4593716,554,C1258104
4190175,155,C0340970
4920459,103,C1969695
4006635,36747,C0013491
4284111,234,C0476242
4401303,1187,C0699075
4070190,820,C0152096
4733176,40032,C1458132
4393513,8786,C0677659
4005818,3327,C0011620
4018947,349,C0036720
4254870,394,C0432592
4076365,327,C0160093
4732910,2773,C1456784
4021778,153,C0042258
4248923,13222,C0425946
4011898,9064,C0023434
4069259,1380,C0149517
4008117,227,C0016171
4276340,745,C0455886
4016401,1464,C0032046
4276929,111,C0456545
4698577,240,C1396651
4276150,898,C0455676
4107734,192,C0206651
4111325,487,C0221184
4019802,198968,C0038317
5044624,1187,C2751808
4417947,202,C0730276
4249341,707,C0426401
4529192,232,C0988141
4260266,816,C0438398
4121623,5262,C0232999
4012126,2359,C0023828
4004887,7828,C0009782
4008022,14617,C0016006
4004906,163680,C0009814
4213393,665,C0380447
4868399,156,C1840308
4402082,150,C0700345
4139502,104,C0268837
4530161,117,C0992815
4870926,1135,C1843359
4463794,449,C0859870
4351770,6048,C0595112
4696563,114,C1382670
4123618,617,C0235649
4007205,118,C0014473
4123428,16489,C0235299
4078189,9893,C0162684
4548819,876,C1124255
4844915,522,C1723005
4855289,239,C1815436
4464402,196,C0860573
4266023,670,C0444720
4020828,745,C0040332
4010948,127612,C0021641
4646346,105,C1313950
4248714,1127,C0425726
4252305,2826,C0429652
4009751,4296,C0019247
4246548,247,C0423319
4018852,309,C0036543
4120996,389,C0232263
4500730,554,C0949359
4141858,576,C0271681
4012449,5491,C0024530
5028645,111,C2733326
4249512,319,C0426584
4107715,941,C0206632
4123960,104,C0236520
4542454,106,C1112366
4021683,582,C0042071
4640171,639,C1307407
4943050,121,C1997752
5046049,4076,C2825502
4039182,10041,C0064582
4069791,432,C0151217
4281109,114,C0472713
4567857,129,C1166404
4318064,101,C0555288
4010530,190,C0020795
4264788,606,C0443292
4695936,1920,C1379773
4246890,508,C0423717
4467005,118,C0866718
4013304,1111,C0026205
4830057,162,C1704274
4016705,2780,C0032611
4081571,1744,C0175905
4393665,396,C0677865
4338660,1146,C0576931
4251868,255,C0429203
4018206,3242,C0035317
4322776,591,C0560641
4345804,192,C0584837
4124397,1746,C0238301
4771043,10466,C1557119
4962677,203,C2351042
4420493,834,C0751112
4000384,1331,C0001206
4753734,205,C1527378
4952911,365,C2315493
4148033,206,C0278802
4808397,4465,C1614029
4347210,127,C0586556
4570042,1374,C1170351
4916412,310,C1962503
4020733,457,C0040125
4920003,515,C1969198
4212747,247,C0378466
4874498,677,C1847652
4013627,6191,C0026858
4499894,1161,C0948380
4304517,160,C0524702
4081552,295,C0175816
4015128,194,C0029744
4721947,18493,C1444773
4007737,235,C0015467
4913790,251,C1959589
4910636,1649,C1956415
4004450,400,C0009008
4183905,5297,C0333559
4200435,8745,C0360105
4858595,5060,C1828805
4720389,40106,C1442858
4548192,1991,C1123172
4124378,245,C0238239
4140623,198,C0270090
4039486,4707,C0064964
4296537,13413,C0494165
4919015,461,C1967973
4231595,266,C0406831
4464364,179,C0860533
4660577,236,C1336178
4075301,378,C0158683
5046828,12812,C2826293
4565824,2915,C1155266
4003633,372,C0007538
4993818,150,C2608043
4458417,420,C0853888
4249664,283,C0426754
4058315,1017,C0104489
4421082,206,C0751846
4158502,82057,C0302142
4013608,15748,C0026826
4459215,285,C0854776
4012335,1565,C0024304
4819474,408,C1659021
4069392,433,C0149854
4002816,238,C0005959
4083376,1801,C0178316
4655048,105,C1328486
4320743,160,C0558382
4020011,3465,C0038663
4493700,146,C0939799
4412513,2176,C0719601
4770397,478,C1556472
4072223,124,C0154653
4002721,108364,C0005802
4265358,203,C0443980
4949548,142332,C2143306
4008307,5846,C0016522
4007661,677,C0015338
4326500,104,C0564446
4249645,1422,C0426733
4001904,218670,C0004093
4141212,1199,C0270844
4111439,173,C0221370
4069373,5488,C0149801
4570194,244,C1170602
4124891,696,C0240564
4008212,15894,C0016360
5136489,509,C2919083
4124701,553,C0239649
4004203,550,C0008533
4136063,142,C0264776
4819455,154,C1658878
4960815,7821,C2348908
4020961,4862,C0040555
4411886,992,C0718806
4392411,1930,C0674607
4660900,119,C1336535
4053717,1792,C0085612
4318007,414,C0555206
4975141,122,C2368725
4598371,116,C1264079
4572189,176,C1173298
4247631,105,C0424523
4058619,171,C0105770
4338603,133,C0576872
4401930,179,C0700011
4548344,1449,C1123408
4007281,145,C0014631
4296689,1209,C0494491
4017484,904,C0034066
4611481,238,C1277624
4120521,538,C0231687
4125138,251,C0241653
4107240,159,C0206115
4312953,635,C0546382
4107829,6168,C0206754
4831330,80711,C1705741
4417453,167,C0729749
4010435,121,C0020608
4019612,3648,C0037933
4078303,259,C0162812
4846435,143,C1725338
4916545,12567,C1962979
4324125,208,C0562014
4124872,107,C0240447
4072527,109,C0155077
4257568,124,C0435585
4031392,799,C0054966
4001239,4544,C0002874
4419638,186,C0740335
4738762,320,C1509960
4467119,497,C0868893
4132814,107,C0260460
4317912,262,C0555088
4470634,405,C0878494
4200568,461,C0360350
4247612,1518,C0424503
4850957,151,C1741604
4548325,455,C1123381
4340009,229,C0578370
4140756,161,C0270250
4339382,118,C0577709
4616079,175,C1282281
4010416,156717,C0020580
4000232,718,C0000925
4775698,506,C1562126
4686702,1179,C1363980
4249797,117,C0426891
4125119,180,C0241593
4048644,105,C0076380
4713720,260,C1435216
4002075,9976,C0004482
4326462,3676,C0564408
4189985,819,C0340756
4012886,281,C0025345
4264294,286,C0442769
4250766,167157,C0427965
4125651,197,C0242702
4070304,681,C0152244
4490869,135,C0919989
4001258,330,C0002896
4009675,8243,C0019113
4247973,394,C0424920
4631887,1480,C1298440
4459690,757,C0855277
4914702,121,C1960561
4949092,620,C2062952
4010739,1955,C0021219
4548306,481,C1123355
4464668,1094,C0860871
4339553,108,C0577891
4814629,399,C1627767
4528242,5874,C0983478
4018985,962,C0036830
5191076,1083,C3160815
4419961,121,C0744595
4866062,13990,C1837655
4192170,249,C0343495
4051798,2757,C0081939
4107202,2978,C0206073
4916697,119,C1963168
4195723,2910,C0348081
4002987,13365,C0006266
4008763,527,C0017394
4779251,1381,C1565860
4749478,11388,C1521716
4264275,31975,C0442750
4411240,375,C0717787
4139749,283,C0269106
4009314,5811,C0018536
4183601,577,C0333200
5023781,188,C2725379
4188218,801,C0338503
4265073,1099,C0443640
4247954,2804,C0424901
4321655,452,C0559474
5153969,51798,C2945665
4313068,4333,C0546952
4007738,11458,C0015468
4004451,312,C0009010
4323366,590,C0561241
4111459,915,C0221406
4775376,352,C1561532
4459216,140,C0854777
4135285,7500,C0263870
4741784,258,C1513717
4974553,139,C2366397
4779917,644,C1566537
4007643,2358,C0015314
4187497,764,C0337650
4341796,387,C0580554
4002399,152,C0005136
4414870,735,C0722531
4884778,192,C1859452
4917002,123,C1963824
4020297,1427,C0039232
4123163,643,C0234860
4412514,1038,C0719602
4596035,1696,C1260926
4016820,242,C0032831
4401950,101,C0700047
4010417,761,C0020581
4750144,1473,C1522405
4611501,102,C1277644
4528889,128,C0986376
5171583,10073,C2973287
4120541,10661,C0231710
4803933,786,C1608408
4011272,488,C0022192
4031374,125,C0054942
4414509,1809,C0722072
4107260,53998,C0206136
4069260,726,C0149518
4014046,776,C0027719
4064757,3068,C0131965
4141213,614,C0270846
4542588,1410,C1112513
4300129,12354,C0517356
5187904,418,C3151684
4529307,382,C0988606
4964046,111,C2352423
4145754,139,C0276088
4637512,5327,C1304300
4650603,194429,C1318968
4479983,102,C0891863
4001905,1426,C0004095
4008194,429,C0016330
4015243,120,C0029895
4810127,173,C1616485
4008213,12171,C0016365
4200588,1027,C0360373
4038746,250,C0064007
4352683,896,C0600125
4726660,939,C1449898
4070286,130,C0152225
4413103,921,C0720290
4137983,406,C0267045
4120522,2171,C0231688
4280027,1573059,C0460139
4020202,350143,C0038999
4305620,5324,C0527189
4529478,250,C0989909
4151682,3517,C0286618
4846436,211,C1725343
5031800,120,C2736769
4623965,137,C1290336
4425586,2078,C0763273
4887894,460,C1863063
4836480,454,C1711132
4220044,1015,C0393995
4017694,2017,C0034422
4598353,1754,C1264061
4372918,370,C0633761
4279039,322,C0458960
4338775,128,C0577050
4352854,269,C0600350
4878014,135,C1851704
4261692,109,C0439975
4548326,952,C1123382
4750296,2046,C1522575
4322112,153,C0559968
4007016,10247,C0014118
4120693,401,C0231911
4419981,261,C0744896
4374324,2418,C0636409
4542151,231,C1105325
4107222,1897,C0206093
4021380,1378,C0041341
4183089,116,C0332630
4529459,187,C0989715
4070191,34991,C0152097
4298077,569,C0497293
4074865,328,C0158053
4011500,274,C0022667
4313543,300,C0549634
4881168,110,C1855314
4560391,133,C1142305
4402349,22492,C0700702
4139769,380,C0269130
4342537,313,C0581341
4301421,21104,C0521169
4275201,858,C0454641
4951810,315,C2242728
4464669,100,C0860872
4148509,3325,C0279516
4528243,5827,C0983479
4021076,9144,C0040759
4942709,289,C1997395
4120674,19549,C0231881
4621932,123,C1288279
4350289,471,C0590708
4454903,3472,C0813724
4950062,148,C2239136
4916698,401,C1963169
4792533,105,C1588319
4182994,32669,C0332523
4019499,68437,C0037763
4890839,181,C1866237
4009600,13859,C0018989
4264276,18338,C0442751
4136007,544,C0264716
4006997,439,C0014070
4857494,884,C1827493
4183602,4422,C0333203
4002988,24502,C0006267
4739523,275,C1511335
4011177,509,C0022005
4296234,6356,C0490033
4248563,2537,C0425559
4039183,167,C0064584
4003539,414,C0007343
4211817,147,C0376333
4698217,7476,C1384606
4010531,293,C0020796
4909535,5311,C1955133
4020753,103409,C0040165
4013305,573,C0026207
4548820,2125,C1124257
4298039,161,C0497062
4007852,185644,C0015663
4139332,165,C0268635
4219930,819,C0393872
4250140,230,C0427262
4077867,1539,C0162296
4008384,3852,C0016659
4846911,245,C1736160
4136710,291,C0265553
4837221,1831,C1712042
4016630,8621,C0032460
4548459,574,C1123646
4161163,2449,C0307509
4276151,1545,C0455678
4111136,342,C0220839
4747446,524,C1519653
4012355,27051,C0024348
4973432,6623,C2364050
4006940,7914,C0013983
4698198,697,C1384584
4761525,412,C1536157
4141498,474,C0271204
4305734,123,C0527443
4123600,303,C0235618
4121434,2510,C0232766
4609601,5694,C1275684
4138705,3007,C0267853
4755578,203,C1529286
4461420,142,C0857191
4017599,1528,C0034261
4136159,219,C0264882
4246530,5554,C0423300
4160536,1492,C0304870
4312118,110,C0542496
4247917,393,C0424860
4153012,5501,C0290795
4058316,144,C0104490
4184362,489,C0334082
4254472,192,C0432123
4646347,468,C1313951
4413388,2379,C0720651
4996821,3021,C2674853
4007206,2395,C0014474
4248525,2912,C0425518
4325380,209,C0563306
4014179,43065,C0027947
4192304,135,C0343646
4417739,159,C0730051
4138876,120,C0268046
4003083,21211,C0006434
4569834,3382,C1170026
4189321,1082,C0339916
4246891,136,C0423718
4012260,833,C0024110
4830058,180,C1704275
4812939,2022,C1620923
4006275,27849,C0012691
4194299,120,C0346260
4264409,4024,C0442893
4008042,849,C0016052
4190480,243,C0341352
4194109,2090,C0345996
4183735,251,C0333359
4540441,1163,C1099665
4150029,107,C0281870
4867925,318,C1839758
4394084,16887,C0681405
4555166,125,C1134738
4420114,865,C0747651
4134316,417,C0262616
4078323,7840,C0162835
4249304,10090,C0426359
4323005,863,C0560875
4529155,320,C0987889
4053718,4671,C0085614
4398435,372,C0691152
4329902,565,C0568062
4013856,4440,C0027404
4573596,538,C1174778
5177587,112,C2980094
4124550,152,C0238845
4960664,701,C2348756
4138667,3458,C0267809
4721948,18314,C1444774
4975579,1816,C2369738
4250273,367,C0427412
4122004,317,C0233479
5048881,59324,C2830004
4017485,26865,C0034067
4600234,311,C1266042
4183906,302,C0333560
4014711,23852,C0029083
4053300,946,C0085154
4806194,121,C1611171
4008954,547,C0017758
4006313,103,C0012772
5012876,389,C2712370
4066923,1046,C0141104
4393267,364,C0676720
4231596,339,C0406832
4011709,580,C0023055
4322568,125,C0560429
4009486,802,C0018816
4224072,291,C0398350
4206953,100,C0369663
4248677,276,C0425683
4134487,861,C0262985
4009505,135,C0018839
4032039,859,C0055729
4120180,14721,C0231224
4414148,1177,C0721597
4430393,150,C0775055
4586307,141,C1246471
4074998,126,C0158255
4005382,7931,C0010711
4785484,9874,C1572570
4720542,1100,C1443081
4461553,102,C0857361
4182690,375,C0332155
4835530,237,C1710162
4550359,155,C1127135
4020240,2486,C0039075
4252610,167,C0429973
4005401,578,C0010760
4250444,934,C0427624
4768973,589,C1549111
4013761,731,C0027126
4072452,974,C0154941
4017808,834,C0034629
4600215,112,C1266022
4260742,237,C0438921
4019309,3419,C0037420
4401760,522,C0699680
4019936,2598,C0038534
4422622,130,C0756081
4864144,957,C1835578
4420266,195,C0750131
4007757,192,C0015503
4528509,154,C0984630
4073079,5548,C0155765
4120161,3048,C0231189
4882574,201,C1857031
4011614,3373,C0022893
4070305,1022,C0152245
4010341,14586,C0020433
4312593,386,C0544618
4743741,162,C1515757
4135076,386,C0263631
4005021,6897,C0010046
4013115,34361,C0025853
4499857,415,C0948343
4013742,310,C0027096
4720523,138,C1443059
4883182,287,C1857708
4032571,4058,C0056395
4000480,179,C0001427
4469115,18522,C0876068
4004185,1095,C0008512
4549713,1458,C1126116
4598182,177,C1263882
4530086,1027,C0992473
4321333,6682,C0559119
4412305,634,C0719343
4591798,20220,C1253936
4412115,496,C0719083
4816644,238,C1636084
4007377,240,C0014810
4004090,3085,C0008313
4003368,12730,C0007009
4136805,433,C0265660
4419810,525,C0741729
4416656,1333,C0728793
4021817,4693,C0042341
4120332,1220,C0231442
4019214,13253,C0037274
4893119,368,C1868842
4069925,14076,C0151636
4200930,147,C0361275
4228575,48718,C0403447
4107051,644,C0205874
4053927,339,C0085932
4013438,2542,C0026499
4188827,511,C0339263
5028703,832,C2733384
4012165,488664,C0023899
4012792,1373,C0025160
4071483,117,C0153666
5079205,1454,C2860658
4124683,112,C0239571
4045548,8744,C0072470
4418062,809,C0730393
4660882,571,C1336515
4001924,104,C0004149
4007700,131,C0015401
4070210,240,C0152128
4490699,268,C0919796
4246815,173,C0423627
4192950,515,C0344453
4560030,594,C1141920
4014920,375,C0029464
4530067,764,C0992323
4059399,422,C0108788
4401912,13227,C0699988
4011918,919,C0023474
4016763,370,C0032712
4401722,353,C0699617
4010018,29529,C0019825
4339383,238,C0577710
4491117,781,C0920289
4007396,2403,C0014848
4248221,113,C0425188
4010987,154,C0021697
4800152,3484,C1601858
4419791,154,C0741343
4285917,127,C0478148
4038993,1605,C0064326
4022368,1869,C0043395
4875392,2774,C1848641
4659894,139,C1335377
5027829,161,C2732510
4419601,1431,C0740279
4249418,314,C0426486
4326273,405,C0564214
5135217,921,C2917454
4609867,3440,C1275957
4885500,349,C1860334
4189606,242,C0340268
4001544,1619,C0003392
4193197,445,C0344760
4011842,843,C0023309
4124664,1173,C0239488
4284169,639,C0476313
4005952,343,C0011981
4772887,356,C1558963
4013970,185,C0027607
4139579,26333,C0268919
4122118,260,C0233622
4321485,1969,C0559294
4186984,3608,C0337023
4718300,310,C1440152
4301231,1261,C0520908
4853903,135,C1806780
4133214,187,C0260950
4009676,1068,C0019114
4007035,513,C0014145
4301041,342,C0520676
4419962,133,C0744631
4304784,262,C0525005
4595712,515,C1260298
4122650,678,C0234244
4402501,101,C0700874
4416618,129,C0728753
4420209,288,C0749098
4164374,5770,C0311474
4859128,794,C1829706
4165172,568,C0312416
4256144,731,C0434034
4393913,459,C0678236
4019442,567,C0037638
4008859,353,C0017563
4340333,217,C0578713
4005572,4378,C0011185
4218961,759,C0392682
4072357,300,C0154826
4009980,211,C0019721
4012393,22155,C0024437
4148661,359,C0279781
4328439,1289,C0566523
4249931,344,C0427032
5156250,1052,C2949325
4021000,22129,C0040610
4307387,169,C0531832
4529782,110,C0991585
4317875,208,C0555044
4887666,2415,C1862763
4260856,891,C0439055
4570480,1465,C1171350
4459482,347,C0855061
4401874,101,C0699925
4160004,420,C0304066
4548288,692,C1123320
4301212,6334,C0520886
4017922,118,C0034819
4184609,173,C0334369
4257873,387,C0435908
4254719,1259,C0432412
4328971,1061,C0567091
4004660,204944,C0009373
4120465,1529,C0231613
4030975,721,C0054434
4003938,18346,C0008049
4419753,125,C0740895
4141327,335,C0271001
4008479,4165,C0016842
4001183,17469,C0002771
4548630,263,C1123926
4491611,5501,C0935987
4193349,172,C0344923
4124816,7361,C0240225
4646936,1479,C1314691
4193159,157,C0344720
4011101,252,C0021874
5099326,230,C2880986
4421520,102,C0752335
4845923,383,C1724142
4053433,130,C0085292
4459653,145,C0855240
4260837,426,C0439030
4846721,242,C1735608
4401855,14302,C0699885
4122992,387,C0234656
4830837,2241,C1705232
5028209,142,C2732890
4191335,539,C0342420
4689990,5800,C1367881
4777808,153,C1564394
4234636,169,C0410198
5041433,2566,C2748518
4141308,221,C0270972
4004109,292,C0008354
4855271,148,C1815268
4021931,14434,C0042580
4069412,117,C0149896
4182956,45717,C0332482
4270185,556,C0449439
4050982,1247,C0079758
4350783,472,C0591768
4014825,129,C0029293
4053414,149,C0085273
4835796,179975,C1710439
4266404,24502,C0445119
4779024,120,C1565627
4738877,798,C1510586
4420703,171,C0751401
4456081,103,C0848232
4183564,1063,C0333157
4045035,1291,C0071810
4125405,23158,C0242402
4141650,38430,C0271428
4039829,136,C0065386
4237239,11036,C0413258
4529744,36391,C0991536
4247727,13420,C0424639
4003178,35469,C0006681
4264770,5030,C0443274
4122973,9364,C0234632
4304917,6661,C0525227
4017523,3964,C0034131
4141479,2605,C0271183
4882251,8314,C1856555
4608594,446,C1274651
4412932,2762,C0720086
4078342,662,C0162855
4053737,104285,C0085639
4124968,116,C0240925
4022482,4639,C0043603
4121035,120,C0232308
4124778,7117,C0240059
4141821,271,C0271638
4006674,3401,C0013547
4077468,260,C0161458
4070020,11294,C0151785
4321599,119,C0559411
4014103,6550,C0027813
4008441,4551,C0016762
4857247,18321,C1827246
4944590,106,C2000088
4317818,1791,C0554980
4732683,194,C1456471
5152241,226,C2938762
4746021,1252,C1518153
4136482,33801,C0265269
4003216,261,C0006742
4020677,129,C0040005
4830020,82532,C1704229
4659400,134,C1334823
5152887,3270,C2939447
4192095,26801,C0343401
4054288,2297,C0086492
4336856,139,C0575089
4124170,102521,C0237123
4001753,1924,C0003813
4121016,2516,C0232288
4842503,709,C1720538
4597042,510,C1262481
4111440,157,C0221373
4120940,265,C0232200
4002285,2078,C0004930
4008061,113,C0016085
4738839,645,C1510472
4414908,187,C0722576
4246302,892,C0423062
4111250,102,C0221045
4659039,1169,C1334415
4300718,361,C0520150
4344608,195,C0583624
4200056,268,C0358849
4016554,546,C0032319
4493739,1958,C0939905
4190081,290,C0340865
4184134,1335,C0333812
4038784,102,C0064056
4009885,2354,C0019555
4322188,62343,C0560045
4007244,85123,C0014544
4826600,103,C1699648
4136463,168,C0265245
4346014,5391,C0585059
4120579,320,C0231753
4659381,170,C1334801
4855594,627,C1821572
4107298,316,C0206178
4012906,10380,C0025376
4265929,172,C0444624
4001373,1135,C0003090
4165267,1155,C0312612
4596415,198,C1261380
4461363,38246,C0857121
4949530,433,C2141922
4010360,11453,C0020461
4124341,1217,C0238124
4313030,145,C0546857
4000043,4782,C0000294
4124151,289,C0237021
4246663,459,C0423445
4339801,449,C0578159
4005800,237166,C0011581
4111421,615,C0221347
4600025,1348,C1265831
4009619,224,C0019019
4006332,23935,C0012813
4012830,5142,C0025241
4351334,4218,C0593225
4813319,2173,C1621958
4401380,42832,C0699187
4949169,100,C2070009
4003748,115,C0007735
4134278,406,C0262494
4402767,3999,C0701247
4568580,252,C1168273
4046441,5746,C0073571
4011956,9971,C0023531
4251983,118,C0429320
4875639,1828,C1848959
4659362,6680,C1334779
